name,url,product_id,price,price_numeric,currency,main_image,image_alt,color_count,color_images,category,scraped_at,source_url,website,color_images_count,morphology,occasion_type
PANTALON JEANS,https://www.zen.com.tn/fr/produit/5756-pantalon-jeans,5756.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A2566_0e86f2f78e.jpg,PANTALON JEANS,2.0,"https://images.zen.com.tn/uploads/8_U2_A3570a_382ed9ee99.jpg, https://images.zen.com.tn/uploads/8_U2_A3561a_409fff39e9.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
PANTALON JEANS,https://www.zen.com.tn/fr/produit/5755-pantalon-jeans,5755.0,55.93 TND,55.93,TND,https://images.zen.com.tn/uploads/1_6da567d1ba.JPG,PANTALON JEANS,1.0,https://images.zen.com.tn/uploads/8_U2_A3549a_a4281b612f.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Casual
PANTALON JEANS,https://www.zen.com.tn/fr/produit/5712-pantalon-jeans,5712.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A1802_1334b92db8.jpg,PANTALON JEANS,2.0,"https://images.zen.com.tn/uploads/8_U2_A2887a_893d218eea.jpg, https://images.zen.com.tn/uploads/8_U2_A2897a_4c8ad9bd53.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
PANTALON JEANS,https://www.zen.com.tn/fr/produit/5688-pantalon-jeans,5688.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A9130_8e095c55b6.jpg,PANTALON JEANS,2.0,"https://images.zen.com.tn/uploads/8_U2_A0492a_d1a34c8bac.jpg, https://images.zen.com.tn/uploads/8_U2_A1396a_de71e5fb3a.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
PANTALON JEANS,https://www.zen.com.tn/fr/produit/5692-pantalon-jeans,5692.0,55.93 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A2358_b9f8768c23.jpg,PANTALON JEANS,1.0,https://images.zen.com.tn/uploads/8_U2_A1362a_49ea87004d.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/5715-t-shirt,5715.0,27.93 TND39.90 TND,27.93,TND,https://images.zen.com.tn/uploads/8_U2_A2566_a0cde86785.jpg,T SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A2494a_8d2b707a6c.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/5690-t-shirt,5690.0,25.13 TND35.90 TND,25.13,TND,https://images.zen.com.tn/uploads/8_U2_A2607_4e02ea2ca8.jpg,T SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A1326a_268d684a57.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
PANTALON JEANS,https://www.zen.com.tn/fr/produit/5684-pantalon-jeans,5684.0,62.93 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A1878_2cfbac06a2.jpg,PANTALON JEANS,2.0,"https://images.zen.com.tn/uploads/8_U2_A1375a_31b5e9758b.jpg, https://images.zen.com.tn/uploads/8_U2_A1384a_55ab5f6337.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
JEAN STRAIGHT,https://www.zen.com.tn/fr/produit/5666-jean-straight,5666.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A0862_700c6a7868.JPG,JEAN STRAIGHT,2.0,"https://images.zen.com.tn/uploads/8_U2_A9685a_3f4d261f25.jpg, https://images.zen.com.tn/uploads/8_U2_A0668aa_02bf9a4036.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
T-SHIRT,https://www.zen.com.tn/fr/produit/5709-t-shirt,5709.0,27.93 TND39.90 TND,27.93,TND,https://images.zen.com.tn/uploads/8_U2_A2597_c955ef552d.JPG,T-SHIRT,4.0,"https://images.zen.com.tn/uploads/8_U2_A2623a_22fc11f250.jpg, https://images.zen.com.tn/uploads/8_U2_A2598a_40d3db018c.jpg, https://images.zen.com.tn/uploads/8_U2_A2686z_b083ba570c.jpg, https://images.zen.com.tn/uploads/8_U2_A2615a_8665d7222a.jpg",T-Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,4,H,Casual
BLOUSE,https://www.zen.com.tn/fr/produit/5737-blouse,5737.0,29.94 TND,29.94,TND,https://images.zen.com.tn/uploads/8_U2_A2808_db52419f09.jpg,BLOUSE,2.0,"https://images.zen.com.tn/uploads/8_U2_A3188a_f1ef2fab3a.jpg, https://images.zen.com.tn/uploads/8_U2_A3197a_fb3ae05587.jpg",Blouse,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
ROBE,https://www.zen.com.tn/fr/produit/5739-robe,5739.0,69.93 TND99.90 TND,69.93,TND,https://images.zen.com.tn/uploads/8_U2_A2993_d292c284c7.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A2707a_5c3fe3cdae.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
JEAN STRAIGHT,https://www.zen.com.tn/fr/produit/5741-jean-straight,5741.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A1223_cf9efdbcc0.jpg,JEAN STRAIGHT,1.0,https://images.zen.com.tn/uploads/8_U2_A2915a_52bea049e7.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
TOP,https://www.zen.com.tn/fr/produit/5711-top,5711.0,18.13 TND,18.13,TND,https://images.zen.com.tn/uploads/8_U2_A2361_9c2f0a7477.jpg,TOP,5.0,"https://images.zen.com.tn/uploads/8_U2_A3263a_86bbac4196.jpg, https://images.zen.com.tn/uploads/8_U2_A3248a_94c2e7d13e.jpg, https://images.zen.com.tn/uploads/8_U2_A3233a_63b6264716.jpg, https://images.zen.com.tn/uploads/8_U2_A3256a_5ba05b2389.jpg, https://images.zen.com.tn/uploads/8_U2_A3223a_0d92c314ba.jpg",Top,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,5,O,Work/Professionnel
ROBE,https://www.zen.com.tn/fr/produit/5721-robe,5721.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A2726_d3e7a38612.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A3270a_b5697777e1.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
TOP,https://www.zen.com.tn/fr/produit/5710-top,5710.0,18.13 TND25.90 TND,18.13,TND,https://images.zen.com.tn/uploads/8_U2_A3160_7b7b2719f0.JPG,TOP,5.0,"https://images.zen.com.tn/uploads/8_U2_A3160a_838a2c8091.jpg, https://images.zen.com.tn/uploads/8_U2_A3169a_095fb5865d.jpg, https://images.zen.com.tn/uploads/8_U2_A3177a_82cc8b8996.jpg, https://images.zen.com.tn/uploads/8_U2_A3147a_6349fff558.jpg, https://images.zen.com.tn/uploads/8_U2_A3155a_cfb6cd64d1.jpg",Top,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,5,O,Work/Professionnel
T SHIRT,https://www.zen.com.tn/fr/produit/5729-t-shirt,5729.0,20.93 TND,20.93,TND,https://images.zen.com.tn/uploads/8_U2_A1436_dfa4dff2aa.jpg,T SHIRT,6.0,"https://images.zen.com.tn/uploads/8_U2_A2768a_1338bdf0cc.jpg, https://images.zen.com.tn/uploads/8_U2_A2735a_d60f4fc785.jpg, https://images.zen.com.tn/uploads/8_U2_A2641a_dfbacb388a.jpg, https://images.zen.com.tn/uploads/8_U2_A2746a_194729be90.jpg, https://images.zen.com.tn/uploads/8_U2_A2754a_179b6087d9.jpg, https://images.zen.com.tn/uploads/8_U2_A2762a_0a0b4185a5.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,6,H,Casual
ROBE,https://www.zen.com.tn/fr/produit/5702-robe,5702.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A3008_1a51d76b7d.jpg,ROBE,2.0,"https://images.zen.com.tn/uploads/8_U2_A2855a_485d33e12e.jpg, https://images.zen.com.tn/uploads/8_U2_A2849a_bf83d69e79.jpg",Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,A,Soirée/Event
PANTALON,https://www.zen.com.tn/fr/produit/5701-pantalon,5701.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A3233_bd34637dbf.jpg,PANTALON,3.0,"https://images.zen.com.tn/uploads/8_U2_A2801a_785e82fe23.jpg, https://images.zen.com.tn/uploads/8_U2_A2777a_507f39b923.jpg, https://images.zen.com.tn/uploads/8_U2_A2790a_0fc33a6a59.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
JUPE,https://www.zen.com.tn/fr/produit/5703-jupe,5703.0,29.95 TND,29.95,TND,https://images.zen.com.tn/uploads/8_U2_A3040_306e8d76dc.jpg,JUPE,1.0,https://images.zen.com.tn/uploads/8_U2_A2924a_4621ecb9c5.jpg,Skirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Work/Professionnel
JACKET,https://www.zen.com.tn/fr/produit/5683-jacket,5683.0,41.93 TND59.90 TND,41.93,TND,https://images.zen.com.tn/uploads/8_U2_A1186_e2777e3383.jpg,JACKET,2.0,"https://images.zen.com.tn/uploads/8_U2_A8233a_70a55064f9.jpg, https://images.zen.com.tn/uploads/8_U2_A1335a_9b4bea9ab0.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,V,Casual
SHORT,https://www.zen.com.tn/fr/produit/5677-short,5677.0,20.93 TND29.90 TND,20.93,TND,https://images.zen.com.tn/uploads/8_U2_A3101_93670c79e6.jpg,SHORT,2.0,"https://images.zen.com.tn/uploads/8_U2_A0330a_2d9af8661d.jpg, https://images.zen.com.tn/uploads/8_U2_A0318a_203817ddca.jpg",Shorts,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Sport
T SHIRT,https://www.zen.com.tn/fr/produit/5675-t-shirt,5675.0,18.13 TND,18.13,TND,https://images.zen.com.tn/uploads/8_U2_A0169_706679aa5a.jpg,T SHIRT,7.0,"https://images.zen.com.tn/uploads/8_U2_A0088a_38a20cef8c.jpg, https://images.zen.com.tn/uploads/8_U2_A0043a_892c53a80c.jpg, https://images.zen.com.tn/uploads/8_U2_A0067a_681b8e27dd.jpg, https://images.zen.com.tn/uploads/8_U2_A0075a_718b094224.jpg, https://images.zen.com.tn/uploads/8_U2_A0036a_55be06b29d.jpg, https://images.zen.com.tn/uploads/8_U2_A0057a_a04d2c6d00.jpg, https://images.zen.com.tn/uploads/8_U2_A0103a_448173d7d2.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,7,H,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/5678-t-shirt,5678.0,18.13 TND25.90 TND,18.13,TND,https://images.zen.com.tn/uploads/8_U2_A3107_ddfe39720e.jpg,T SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A0022a_0d2205f3c1.jpg, https://images.zen.com.tn/uploads/8_U2_A0009a_ee59f5f3c1.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
ROBE,https://www.zen.com.tn/fr/produit/5673-robe,5673.0,47.94 TND79.90 TND,47.94,TND,https://images.zen.com.tn/uploads/8_U2_A3028_b3030b6b2f.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A0526a_b7d7699102.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
T SHIRT,https://www.zen.com.tn/fr/produit/5634-t-shirt,5634.0,25.13 TND,25.13,TND,https://images.zen.com.tn/uploads/8_U2_A0752_72f8bcb9ae.jpg,T SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A9027a_93fdd569af.jpg, https://images.zen.com.tn/uploads/8_U2_A9926a_3f61cc230b.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
PANTALON,https://www.zen.com.tn/fr/produit/5621-pantalon,5621.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A0465_a41753345d.jpg,PANTALON,2.0,"https://images.zen.com.tn/uploads/8_U2_A8759a_5e2d63fee9.jpg, https://images.zen.com.tn/uploads/8_U2_A8768a_a07f6a8558.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
GILET,https://www.zen.com.tn/fr/produit/5643-gilet,5643.0,29.94 TND49.90 TND,29.94,TND,https://images.zen.com.tn/uploads/8_U2_A8815_796cfb2406.JPG,GILET,2.0,"https://images.zen.com.tn/uploads/8_U2_A8821a_daf144333e.jpg, https://images.zen.com.tn/uploads/8_U2_A8815a_92a25b3d93.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Soirée/Event
T SHIRT,https://www.zen.com.tn/fr/produit/5639-t-shirt,5639.0,18.13 TND,18.13,TND,https://images.zen.com.tn/uploads/8_U2_A0396_fa1c7c160b.jpg,T SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A9014a_151324cac2.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
PANTALON,https://www.zen.com.tn/fr/produit/5638-pantalon,5638.0,25.13 TND35.90 TND,25.13,TND,https://images.zen.com.tn/uploads/8_U2_A0396_2ef1ab3dd3.jpg,PANTALON,1.0,https://images.zen.com.tn/uploads/8_U2_A8680a_b413b5b515.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
ROBE,https://www.zen.com.tn/fr/produit/5676-robe,5676.0,53.94 TND89.90 TND,53.94,TND,https://images.zen.com.tn/uploads/8_U2_A3061_cade309951.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A0292a_ab3dc3adeb.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
ROBE,https://www.zen.com.tn/fr/produit/5642-robe,5642.0,76.93 TND,76.93,TND,https://images.zen.com.tn/uploads/8_U2_A9979_64b3b9dd65.jpg,ROBE,2.0,"https://images.zen.com.tn/uploads/8_U2_A8802a_9a36353b97.jpg, https://images.zen.com.tn/uploads/8_U2_A8808a_dd65ea2181.jpg",Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,A,Soirée/Event
ROBE,https://www.zen.com.tn/fr/produit/5653-robe,5653.0,76.93 TND109.90 TND,76.93,TND,https://images.zen.com.tn/uploads/8_U2_A0009_fb8209b145.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A8913a_90625fc659.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
PANTALON,https://www.zen.com.tn/fr/produit/5620-pantalon,5620.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A9779_06947b3d83.jpg,PANTALON,2.0,"https://images.zen.com.tn/uploads/8_U2_A8745a_3e54a375c6.jpg, https://images.zen.com.tn/uploads/8_U2_A8740a_c339d9efc1.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
CHEMISE,https://www.zen.com.tn/fr/produit/5623-chemise,5623.0,35.94 TND,35.94,TND,https://images.zen.com.tn/uploads/8_U2_A9779_f81458e97d.jpg,CHEMISE,1.0,https://images.zen.com.tn/uploads/8_U2_A8841a_8f92ba52dd.jpg,Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Work/Professionnel
JUPE,https://www.zen.com.tn/fr/produit/5493-jupe,5493.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A9961_4a7cd51021.jpg,JUPE,1.0,https://images.zen.com.tn/uploads/8_U2_A5195a_e16491acc5.jpg,Skirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Work/Professionnel
BLOUSE,https://www.zen.com.tn/fr/produit/5540-blouse,5540.0,27.54 TND45.90 TND,27.54,TND,https://images.zen.com.tn/uploads/8_U2_A9961_de1e185417.jpg,BLOUSE,1.0,https://images.zen.com.tn/uploads/8_U2_A5926a_02bd339f38.jpg,Blouse,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
BLOUSE,https://www.zen.com.tn/fr/produit/5592-blouse,5592.0,27.54 TND,27.54,TND,https://images.zen.com.tn/uploads/8_U2_A9877_140d44bb7d.jpg,BLOUSE,1.0,https://images.zen.com.tn/uploads/8_U2_A8489_4_aa_f876d8fd6c.jpg,Blouse,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
CHEMISE,https://www.zen.com.tn/fr/produit/5603-chemise,5603.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A7785_734d5543ab.JPG,CHEMISE,2.0,"https://images.zen.com.tn/uploads/8_U2_A7793a_b15f920bd6.jpg, https://images.zen.com.tn/uploads/8_U2_A7785a_990caf3b6b.jpg",Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Work/Professionnel
LIQUETTE,https://www.zen.com.tn/fr/produit/5275-liquette,5275.0,46.13 TND65.90 TND,46.13,TND,https://images.zen.com.tn/uploads/8_U2_A9239_c037056735.JPG,LIQUETTE,2.0,"https://images.zen.com.tn/uploads/8_U2_A9239a_ef928c2cdb.jpg, https://images.zen.com.tn/uploads/8_U2_A9245a_70f5bd4ced.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Vacances/Plage
ROBE,https://www.zen.com.tn/fr/produit/5636-robe,5636.0,53.94 TND,53.94,TND,https://images.zen.com.tn/uploads/8_U2_A9898_008d3767a2.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A9063a_c861e219d1.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
TUNIQUE,https://www.zen.com.tn/fr/produit/5346-tunique,5346.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A9706_c79f680dfc.JPG,TUNIQUE,2.0,"https://images.zen.com.tn/uploads/8_U2_A9711a_899fabd5d5.jpg, https://images.zen.com.tn/uploads/8_U2_A9706a_c06d698aae.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Chic/Élégant
ROBE,https://www.zen.com.tn/fr/produit/5595-robe,5595.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A9848_1bcc934c18_d41593ed80.jpg,ROBE,2.0,"https://images.zen.com.tn/uploads/8_U2_A8033a_7a962a063a.jpg, https://images.zen.com.tn/uploads/8_U2_A8045a_ef7881ecab.jpg",Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,A,Soirée/Event
ROBE,https://www.zen.com.tn/fr/produit/5608-robe,5608.0,47.94 TND,47.94,TND,https://images.zen.com.tn/uploads/8_U2_A9948_89cea58434.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A8273_4_a_67fdfc731b.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
ROBE,https://www.zen.com.tn/fr/produit/5601-robe,5601.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A9921_f41ff20197_f815ff8088.jpg,ROBE,2.0,"https://images.zen.com.tn/uploads/8_U2_A8324a_4a460b9717.jpg, https://images.zen.com.tn/uploads/8_U2_A8097a_0d6e558d9e.jpg",Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,A,Soirée/Event
ENSEMBLE,https://www.zen.com.tn/fr/produit/5584-ensemble,5584.0,27.54 TND45.90 TND,27.54,TND,https://images.zen.com.tn/uploads/8_U2_A0357_91dfbe88f8.jpg,ENSEMBLE,1.0,https://images.zen.com.tn/uploads/8_U2_A8209a_dc2eb742a4.jpg,Set,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Casual
ROBE,https://www.zen.com.tn/fr/produit/5600-robe,5600.0,41.94 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A0076_e1eb80f94c.jpg,ROBE,3.0,"https://images.zen.com.tn/uploads/8_U2_A7751a_f463854181.jpg, https://images.zen.com.tn/uploads/8_U2_A7759a_11fbc60eb8.jpg, https://images.zen.com.tn/uploads/8_U2_A7766a_d1b1e0592c.jpg",Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,A,Soirée/Event
T SHIRT,https://www.zen.com.tn/fr/produit/5583-t-shirt,5583.0,27.93 TND39.90 TND,27.93,TND,https://images.zen.com.tn/uploads/8_U2_A0940_c961765b41.jpg,T SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A7699a_f787e232f1.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
MAILLOT DE BAIN,https://www.zen.com.tn/fr/produit/5319-maillot-de-bain,5319.0,49.95 TND99.90 TND,49.95,TND,https://images.zen.com.tn/uploads/8_U2_A8232_b9e4c78158.JPG,MAILLOT DE BAIN,1.0,https://images.zen.com.tn/uploads/8_U2_A2825_1_7a664f4072.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Vacances/Plage
PANTALON,https://www.zen.com.tn/fr/produit/5602-pantalon,5602.0,35.94 TND,35.94,TND,https://images.zen.com.tn/uploads/8_U2_A0611_712f5379ce.jpg,PANTALON,1.0,https://images.zen.com.tn/uploads/8_U2_A7589a_a10b7f444a.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
JUPE,https://www.zen.com.tn/fr/produit/5604-jupe,5604.0,35.94 TND59.90 TND,35.94,TND,https://images.zen.com.tn/uploads/8_U2_A0108_d1b434a8d6.jpg,JUPE,1.0,https://images.zen.com.tn/uploads/8_U2_A7578a_217fe3ca16.jpg,Skirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Work/Professionnel
ROBE,https://www.zen.com.tn/fr/produit/5531-robe,5531.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A0038_f3a9cc47a9.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A5959a_b5c49746fe.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
MAILLOT DE BAIN,https://www.zen.com.tn/fr/produit/5459-maillot-de-bain,5459.0,54.95 TND,54.95,TND,https://images.zen.com.tn/uploads/8_U2_A2342_58f5e07c46.JPG,MAILLOT DE BAIN,1.0,https://images.zen.com.tn/uploads/000000000000000000000000000000000000000000000000000000000_452d92d8be.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Vacances/Plage
PANTALON,https://www.zen.com.tn/fr/produit/5139-pantalon,5139.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A2574_dca119fb94.JPG,PANTALON,2.0,"https://images.zen.com.tn/uploads/8_U2_A2582aa_894ad0804d.jpg, https://images.zen.com.tn/uploads/8_U2_A2574aa_1c26bc2345.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/5213-pantalon,5213.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A0554_b9f16906cf.jpg,PANTALON,2.0,"https://images.zen.com.tn/uploads/8_U2_A9588a_b10a72e92c.jpg, https://images.zen.com.tn/uploads/8_U2_A9581a_1903e77047.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
T SHIRT,https://www.zen.com.tn/fr/produit/5104-t-shirt,5104.0,27.93 TND,27.93,TND,https://images.zen.com.tn/uploads/8_U2_A1482_d6f1613650.jpg,T SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A2376aa_eb06b84130.jpg, https://images.zen.com.tn/uploads/8_U2_A2371aa_2817771b5e.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/5543-t-shirt,5543.0,27.93 TND39.90 TND,27.93,TND,https://images.zen.com.tn/uploads/8_U2_A0903_91e5d9df87.jpg,T SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A5133a_598c3c90df_1b47775d44.jpg, https://images.zen.com.tn/uploads/8_U2_A5847a_22d7f05f5e.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/5530-t-shirt,5530.0,27.93 TND39.90 TND,27.93,TND,https://images.zen.com.tn/uploads/8_U2_A0893_a2d5b45eab_5f73885ce3.jpg,T SHIRT,3.0,"https://images.zen.com.tn/uploads/8_U2_A5021a_ddd3b91435.jpg, https://images.zen.com.tn/uploads/8_U2_A4991a_60869b84ca.jpg, https://images.zen.com.tn/uploads/8_U2_A5034a_6e8d0c5176.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,H,Casual
